Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft	^ V D N P D N U #	0.9630 0.9977 0.9958 0.9991 0.9997 0.9868 0.6086 0.9957 0.9874	Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft
Microsoft explains new improvements in Windows 8 Start screen search : http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft	^ V A N P ^ $ V N N , U # @ # #	0.9823 0.9913 0.9957 0.9913 0.9960 0.9239 0.9511 0.6508 0.5732 0.9945 0.9275 0.9974 0.9585 0.9979 0.9766 0.9961	Microsoft explains new improvements in Windows 8 Start screen search: http://t.co/pq67GRra #buildingwindows8 @buildwindows8 #tech #microsoft
@cloudnewsindia New Version of #Cloud InTune is Available : Posted on #Windows 7 News ... #Microsoft has just released .. http://bit.ly/pY0hlZ	@ A N P ^ ^ V A , V P ^ $ N , # V R V , U	0.9988 0.9222 0.9947 0.9963 0.7339 0.9126 0.9953 0.9418 0.9640 0.9785 0.9124 0.5759 0.9753 0.9539 0.8701 0.6341 0.9881 0.9994 0.9857 0.8957 0.9986	@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ
#Occupy #Microsoft nyc ! windows phone camp	# # ^ , N N N	0.9498 0.9817 0.9605 0.9856 0.5022 0.9990 0.9028	#Occupy #Microsoft nyc! windows phone camp
#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce , concept works for VMS #Beeline	# # N N N V D N N P V N N , N V P ^ ^	0.9206 0.9444 0.9886 0.9846 0.9955 0.9882 0.9785 0.5073 0.9978 0.9992 0.9972 0.8275 0.9975 0.9972 0.9794 0.8630 0.9958 0.7378 0.5187	#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce, concept works for VMS  #Beeline
Coursey , Forbes - Open Letter : * Steve Ballmer , Please Retire * ; http://t.co/1uYbXD0Q #OpenLetter #SteveBallmer #Microsoft	^ , ^ , V N , , ^ ^ , V V , , U # # #	0.4477 0.9895 0.9744 0.9472 0.4788 0.7247 0.9471 0.9044 0.9878 0.9769 0.9983 0.9207 0.9563 0.9765 0.9167 0.9978 0.9185 0.9771 0.9906	Coursey, Forbes - Open Letter: *Steve Ballmer, Please Retire*; http://t.co/1uYbXD0Q #OpenLetter #SteveBallmer #Microsoft
#JaccuseDZ RT @zeggar - @amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria ... http://t.co/BuWiL76A	# ~ @ , @ D N N P ^ ^ V R A R P ^ , U	0.8993 0.9690 0.9983 0.7365 0.9971 0.9886 0.7509 0.9985 0.9975 0.6996 0.9736 0.9953 0.9993 0.3942 0.9751 0.9968 0.9296 0.8150 0.9985	#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A
#GA -repost : RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft ? >> #Metalogix can migrate y ... http://t.co/z3Z3X9pA	# N ~ ~ @ V O V D N P ^ P ^ , G # V V R ~ U	0.9635 0.5981 0.6452 0.9876 0.9988 0.9987 0.9994 0.9999 0.9985 0.9891 0.9979 0.8958 0.9903 0.6885 0.9918 0.7652 0.4757 0.9957 0.9966 0.8352 0.7224 0.9986	#GA-repost: RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate y... http://t.co/z3Z3X9pA
RT @WesleyBackelant : Marketeer of the Year @ http://t.co/O07MOLI4 Please support @davidmerzel #microsoft	~ @ ~ N P D N P U V V @ #	0.9979 0.9991 0.9789 0.9955 0.9995 0.9995 0.9842 0.8877 0.9942 0.9164 0.7749 0.9982 0.9530	RT @WesleyBackelant: Marketeer of the Year @ http://t.co/O07MOLI4 Please support @davidmerzel #microsoft
#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles : With the holiday season just around the … http://t.co/cHyXxdI2	# N P $ A ^ $ N N , P D N N R P D , U	0.8348 0.4712 0.5489 0.7012 0.9752 0.9162 0.5923 0.7801 0.9994 0.9721 0.9982 0.9996 0.9522 0.9982 0.9998 0.9524 0.9911 0.5540 0.9979	#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the… http://t.co/cHyXxdI2
Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft	^ V D N P D N U #	0.9630 0.9977 0.9958 0.9991 0.9997 0.9868 0.6086 0.9957 0.9874	Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft
" @MuraineR : #Microsoft launching the OmniTouch , how funny I though that was an @ALUEnterprise solution ! #copyright http://t.co/k1kDqz04	, @ ~ # V D ^ , R A O P O V D @ N , # U	0.9203 0.9893 0.9884 0.5399 0.9975 0.9957 0.8519 0.9978 0.9980 0.9979 0.9899 0.7759 0.8685 0.9996 0.9813 0.9841 0.9958 0.9982 0.8551 0.9976	"@MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/k1kDqz04
Microsoft Announces Interactive TV For Children’s Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg	^ V A N P ^ ^ & N N # # # # U	0.9733 0.8551 0.6772 0.9954 0.9995 0.7947 0.5331 0.9886 0.8839 0.7647 0.9401 0.9929 0.9908 0.9861 0.9964	Microsoft Announces Interactive TV For Children’s Games & Story Books #Xbox #Microsoft #family #fb http://t.co/BOCzCmbg
#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : “ Sometimes , You’re Lucky ” http://t.co/WMCXWysh	# ^ ^ ^ P R V ^ , , R , L A , U	0.7493 0.5225 0.9995 0.9697 0.9746 0.9589 0.9984 0.4112 0.8652 0.9762 0.9794 0.9974 0.9775 0.9843 0.9797 0.9964	#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : “Sometimes, You’re Lucky” http://t.co/WMCXWysh
MindTree Introduces ' mPromo ' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry . http://t.co/H1A3V7zv	^ V , ^ , N N N P # # P D N A N N , U	0.5050 0.8856 0.9752 0.4177 0.9450 0.5518 0.9961 0.9967 0.9954 0.6155 0.9543 0.9998 0.9980 0.8438 0.5232 0.8341 0.9976 0.9973 0.9985	MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv
Fixing a pc that thinks it is 1601 . I thought #Microsoft had the Y 1.6 K issue fixed already . #Techsupport	V D N P V O V $ , O V ^ V D R $ ^ N V R , #	0.9982 0.9965 0.6764 0.8292 0.9995 0.9983 0.9993 0.9964 0.9981 0.9980 0.9991 0.6574 0.9983 0.9941 0.3365 0.9799 0.5127 0.6614 0.9723 0.9962 0.9945 0.9858	Fixing a pc that thinks it is 1601. I thought #Microsoft had the Y1.6K issue fixed already. #Techsupport
Not sure how I feel about the Black Keys playing at the U-Village Microsoft store . Guess they * are * getting paid , that's good . #Microsoft	R A R O V P D ^ ^ V P D ^ ^ N , V O , V , V V , L A , #	0.9991 0.9014 0.9929 0.9991 0.9996 0.9970 0.9988 0.6265 0.9472 0.9985 0.9991 0.9947 0.5293 0.9993 0.9565 0.9977 0.9968 0.9880 0.9795 0.9973 0.9812 0.9995 0.9133 0.9984 0.9917 0.9983 0.9934 0.9829	Not sure how I feel about the Black Keys playing at the U-Village Microsoft store. Guess they *are* getting paid, that's good. #Microsoft
Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “ Got #Microsoft “ ? http://t.co/CStd8cPM #humor #foodie #microsoft	A # # ^ $ V # , V # , , U # # #	0.9963 0.4538 0.6260 0.5278 0.5719 0.7879 0.7548 0.9657 0.9742 0.6624 0.9357 0.9932 0.9946 0.9521 0.9952 0.9961	Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/CStd8cPM #humor #foodie #microsoft
Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI	V T D A N P N P ^ , O P V R V P ^ ^ $ U @	0.9916 0.9421 0.8599 0.9864 0.9705 0.9386 0.9486 0.9992 0.9911 0.9664 0.4958 0.7587 0.9801 0.9822 0.9450 0.7244 0.5182 0.9875 0.9857 0.9944 0.9958	Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI
Learn how to keep Microsoft #Exchange costs low today at 11am Pacific . Win with #Microsoft and #NetApp Webcast @ http://t.co/3NJAayMp	V R P V ^ ^ V A N P $ ^ , V P ^ & ^ N P U	0.8890 0.9906 0.9910 0.9955 0.9964 0.4668 0.7794 0.9402 0.9989 0.9996 0.7511 0.5427 0.9906 0.9863 0.9970 0.8571 0.9981 0.8112 0.7155 0.8436 0.9978	Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #NetApp Webcast @ http://t.co/3NJAayMp
New #snom Webinar Nov . 2 : Accelerate #Microsoft #Lync Deployments with snom #UC . Register here http://t.co/B1pr1kIX #VARs #phones	A N N ^ , $ , V # # N P ^ ^ , V R U # #	0.9643 0.4430 0.6733 0.9196 0.9863 0.9116 0.9527 0.9251 0.6110 0.8289 0.8558 0.9989 0.3751 0.9230 0.9848 0.5843 0.9688 0.9957 0.8647 0.9402	New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones
How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U	R P V N N P V D N P ^ ^ , U	0.9938 0.9965 0.9501 0.8331 0.9905 0.9989 0.9985 0.9921 0.9868 0.9962 0.7284 0.9482 0.6472 0.9981	How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U
How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ	R P ^ & V D N P D N V P ^ ^ , U	0.9938 0.9913 0.4251 0.9982 0.8720 0.9781 0.9794 0.9999 0.9997 0.9898 0.5454 0.9595 0.7284 0.9489 0.6739 0.9959	How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ
Microsoft Excel : How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft	^ ^ , R P A D N P ^ , U #	0.9877 0.6949 0.9802 0.9864 0.9781 0.7552 0.9976 0.9338 0.9875 0.6172 0.8719 0.9962 0.9863	Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft
RT @techinciter : Suppose Microsoft Had Bought Siri ? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft	~ @ ~ A ^ V V ^ , G ^ U # # # #	0.9979 0.9991 0.9730 0.8390 0.9536 0.9311 0.9329 0.9983 0.9882 0.6968 0.9698 0.9903 0.8169 0.9902 0.9819 0.9889	RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft
RT @MobileTechWorld : Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft	~ @ ~ N N N ^ ^ N P ^ N V U # # #	0.9979 0.9991 0.9746 0.6891 0.9180 0.9631 0.8985 0.5119 0.9194 0.9996 0.9712 0.6728 0.9677 0.9955 0.9907 0.9970 0.9962	RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft
Suppose Microsoft Had Bought Siri ? - Forbes http://t.co/HoJx73Hh #apple #microsoft #siri	A ^ V V ^ , G ^ U # # #	0.8494 0.9554 0.9154 0.9296 0.9983 0.9882 0.6968 0.9698 0.9930 0.8259 0.9887 0.9804	Suppose Microsoft Had Bought Siri? - Forbes http://t.co/HoJx73Hh #apple #microsoft #siri
http://t.co/gAPEyL5N #Harmonix #Microsoft	U # #	0.9908 0.7650 0.9813	http://t.co/gAPEyL5N #Harmonix #Microsoft
Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5 , no errors - more : http://t.co/6qnLWFt7	V P ^ ^ N P ^ ^ $ N A P ^ ^ , ^ , D N , A , U	0.9861 0.4765 0.7276 0.7671 0.8584 0.9976 0.6181 0.6662 0.9955 0.4953 0.7716 0.9989 0.6800 0.4743 0.9289 0.6130 0.9962 0.9274 0.9998 0.9125 0.5557 0.8772 0.9969	Validated that #Microsoft #iSCSI target in Win Server 8 works fine with #VMware #vSphere5 / ESXi5, no errors - more: http://t.co/6qnLWFt7
Nokia to reveal multiple Windows Phone devices next http://t.co/0CIUtecX #mobile #nokia #microsoft	^ P V A ^ N N P U # # #	0.9912 0.9973 0.9985 0.8693 0.7150 0.5312 0.9626 0.4323 0.9954 0.9504 0.9683 0.9860	Nokia to reveal multiple Windows Phone devices next http://t.co/0CIUtecX #mobile #nokia #microsoft
#Microsoft , #Adobe lose $13.5 bn to piracy : Report - The Times of India http://t.co/5IbOBNrH	# , ^ V $ V P N , N , D N P ^ U	0.7266 0.9906 0.5241 0.9554 0.9195 0.5521 0.9893 0.9540 0.9044 0.9289 0.7967 0.9708 0.9844 0.9986 0.9968 0.9977	#Microsoft, #Adobe lose $13.5bn to piracy: Report - The Times of India http://t.co/5IbOBNrH
Watching podcast of Steve Jobs & Bill Gates at 07 D5 . Gates sucks at tech predictions ! All talk #Apple #Microsoft	V N P ^ N & ^ ^ P $ ^ , N V P N N , D V ^ #	0.9852 0.9831 0.9983 0.9992 0.5838 0.9944 0.7333 0.6910 0.9983 0.5677 0.6103 0.9735 0.4686 0.9729 0.9976 0.4789 0.9997 0.9988 0.8649 0.6026 0.9639 0.8535	Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft
Steve Ballmer At Web 2.0 : #Microsoft CEO Disses Android , #iPhone http://t.co/JivkVbAh #sem #mobile	^ ^ P ^ $ , # N V ^ , ^ U # #	0.9843 0.9400 0.9790 0.9544 0.8059 0.8990 0.6541 0.7978 0.4666 0.9851 0.9965 0.8199 0.9946 0.9891 0.9936	Steve Ballmer At Web 2.0: #Microsoft CEO Disses Android, #iPhone http://t.co/JivkVbAh #sem #mobile
So let me get this straight , #microsoft makes windows phone , microsoft owns skype but there's no #skype app for windows phone .	P V O V D A , # V ^ N , ^ V ^ & L D N N P ^ N ,	0.8536 0.9969 0.9994 0.9990 0.4998 0.6865 0.9981 0.4272 0.9866 0.5148 0.9924 0.9971 0.9354 0.9674 0.8761 0.9918 0.6283 0.9521 0.8038 0.9954 0.9994 0.6417 0.9961 0.9973	So let me get this straight, #microsoft makes windows phone, microsoft owns skype but there's no #skype app for windows phone.
Not a #Microsoft fan but this is cool . Video : Turn any surface into a #touchscreen http://t.co/yy1hNrbQ	R D ^ N & O V A , N , V D N P D N U	0.9814 0.9571 0.4542 0.7101 0.9848 0.9835 0.9967 0.9808 0.9972 0.9824 0.9512 0.8911 0.9936 0.9905 0.9995 0.9861 0.3635 0.9971	Not a #Microsoft fan but this is cool. Video: Turn any surface into a #touchscreen http://t.co/yy1hNrbQ
Microsoft releases developer preview of " Project Roslyn " compiler http://t.co/igGyeT9S #Microsoft #beta	^ N N N P , N ^ , N U # #	0.9778 0.9014 0.9978 0.9929 0.9845 0.9839 0.9105 0.8821 0.9869 0.9925 0.9954 0.9804 0.9961	Microsoft releases developer preview of "Project Roslyn" compiler http://t.co/igGyeT9S #Microsoft #beta
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n	^ V P N N N # # U	0.9631 0.9586 0.9963 0.8891 0.9838 0.9724 0.9398 0.9937 0.9977	Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n
RT @drkhan : Are you going to #RSNA ? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault	~ @ ~ V O V P ^ , V # P N $ U # # # # #	0.9979 0.9991 0.9712 0.9989 0.9996 0.9997 0.9732 0.9534 0.9943 0.9120 0.3595 0.9939 0.7775 0.9982 0.9973 0.8416 0.9679 0.9756 0.9844 0.9886	RT @drkhan: Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/7YvJMHnQ	^ N N T A ^ ^ $ N # # U	0.9883 0.5011 0.5256 0.5000 0.9860 0.6856 0.5046 0.9916 0.9962 0.8000 0.9856 0.9984	Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/7YvJMHnQ
Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp	N V # # $ # # U	0.9777 0.9015 0.4372 0.9563 0.9881 0.8110 0.8624 0.9972	Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp
@Brittjje #MICROSOFT	@ #	0.9980 0.9221	@Brittjje #MICROSOFT
BUILD Windows #Samsung #Slate PC in US #Microsoft Store http://t.co/bm4NeNiT #msdn #bldwin	V ^ ^ ^ ^ P ^ ^ ^ U # #	0.9638 0.9745 0.9942 0.7880 0.9264 0.9922 0.8775 0.8652 0.9620 0.9948 0.9697 0.9958	BUILD Windows #Samsung #Slate PC in US #Microsoft Store http://t.co/bm4NeNiT #msdn #bldwin
If #Microsoft earnings disappoint , blame consumer PC sales - http://t.co/edXe0xBd via @cnet	P ^ N V , V N N N , U P @	0.9923 0.7674 0.7670 0.9638 0.9967 0.9599 0.9060 0.6708 0.9978 0.8364 0.9955 0.9880 0.9957	If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet
Nice talk by @renatmin #KenyaOpenDoor #microsoft #community	A N P @ # # #	0.8215 0.6600 0.9990 0.9937 0.9211 0.9850 0.9795	Nice talk by @renatmin #KenyaOpenDoor #microsoft #community
Search Governance in #SharePoint 2010 http://t.co/xtqv4DW5 #microsoft	N N P ^ $ U #	0.9100 0.9841 0.9914 0.9216 0.9450 0.9963 0.9872	Search Governance in #SharePoint 2010 http://t.co/xtqv4DW5 #microsoft
#HPVirtualSystem for #Microsoft , latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX	# P ^ , A P D $ $ D N # # U	0.6692 0.9984 0.8116 0.9961 0.9654 0.9998 0.9984 0.9858 0.5599 0.2840 0.9946 0.8593 0.9881 0.9982	#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX
Congrats to the 5 big #winners of the " Get certified-Get happy " #Sweepstakes ! EZ log-in > Contests > Winners : http://t.co/396AtoHF #Microsoft	! P D $ A N P D , V A A , N , ^ N E N G N , U #	0.4918 0.9985 0.9981 0.9926 0.9493 0.9011 0.9991 0.9947 0.9825 0.9929 0.6353 0.9832 0.9955 0.4070 0.9981 0.4693 0.8785 0.2557 0.9849 0.3838 0.9738 0.8772 0.9958 0.9889	Congrats to the 5 big #winners of the "Get certified-Get happy" #Sweepstakes!  EZ log-in&gt;Contests&gt;Winners:  http://t.co/396AtoHF #Microsoft
Ballmer confirms Nokia phone debut ; you can quote him on that - http://t.co/Oe9Imdob - #microsoft #SteveBallmer	^ V ^ N N , O V V O P O , U , # #	0.9224 0.9580 0.9990 0.9678 0.9825 0.9836 0.9983 0.9995 0.9986 0.9858 0.9746 0.8713 0.8948 0.9941 0.7354 0.8954 0.9910	Ballmer confirms Nokia phone debut; you can quote him on that - http://t.co/Oe9Imdob -  #microsoft  #SteveBallmer
Today's #bargain ? Check #Microsoft Bluetooth Mobile Keyboard 6000 http://t.co/sXpNubdH #tech #deals	S N , V # ^ ^ ^ $ U # #	0.7592 0.7922 0.9955 0.9503 0.5967 0.5666 0.9656 0.6302 0.9829 0.9943 0.9886 0.9856	Today's #bargain? Check #Microsoft Bluetooth Mobile Keyboard 6000 http://t.co/sXpNubdH  #tech #deals
#Infosys , #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz	^ , ^ N P P V # # , U	0.7336 0.9902 0.7231 0.7558 0.4908 0.9924 0.7564 0.7966 0.8841 0.6173 0.9976	#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz
#microsoft says #android is too complex . Interesting - from a user angle contrast #windows with #macos for a comparison . http://goo.gl/Wu3Zm	# V N V R A , A , P D N N N N P N P D N , U	0.5616 0.9908 0.5595 0.9984 0.9980 0.9864 0.9983 0.8488 0.9783 0.9967 0.9897 0.8599 0.9958 0.9427 0.7428 0.9983 0.5803 0.9997 0.9972 0.9991 0.9962 0.9933	#microsoft says #android is too complex.  Interesting - from a user angle contrast #windows with #macos for a comparison.http://goo.gl/Wu3Zm
RT @techinciter : Open Letter : Steve Ballmer , Please Retire - Forbes - Please retweet ! #MSFT needs a techie leader . http://t.co/E8uMRmro ...	~ @ ~ A N , ^ ^ , V V , ^ , V V , # V D A N , U ~	0.9979 0.9991 0.9654 0.5905 0.9588 0.9612 0.9896 0.9769 0.9983 0.9207 0.9705 0.9015 0.9514 0.9037 0.9477 0.8635 0.9958 0.7975 0.9959 0.9957 0.4552 0.9993 0.9967 0.9991 0.7396	RT @techinciter: Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro  ...
Pinball FX2 offers free ' Paranormal ' table starting next Wednesday http://t.co/vYXqUbJg #microsoft #pinball_fx_2	N P V A , ^ , N V A ^ U # #	0.7923 0.4071 0.9604 0.9839 0.9830 0.4654 0.9445 0.9725 0.9938 0.5279 0.8554 0.9936 0.9301 0.9444	Pinball FX2 offers free 'Paranormal' table starting next Wednesday http://t.co/vYXqUbJg #microsoft #pinball_fx_2
Ballmer : #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom	^ , ^ V ^ P D ^ , U P @	0.8170 0.9594 0.4957 0.9361 0.9370 0.9969 0.9982 0.8844 0.6848 0.9950 0.9882 0.9960	Ballmer: #Microsoft Beating #Google in the Cloud - http://t.co/rfiaNud0 via @gigaom
RT @robakk : Start your private cloud fast with the new HP VirtualSystem for Microsoft http://t.co/XEzz42Z2 #HP #Microsoft #HyperV #Syste ...	~ @ ~ V D N N R P D A ^ ^ P ^ U # # # # ~	0.9979 0.9982 0.9783 0.9974 0.9770 0.5519 0.9476 0.5203 0.9999 0.9998 0.9872 0.9590 0.8098 0.9990 0.9939 0.9950 0.7457 0.9646 0.8688 0.5714 0.9678	RT @robakk: Start your private cloud fast with the new HP VirtualSystem for Microsoft http://t.co/XEzz42Z2 #HP #Microsoft #HyperV #Syste ...
